FID,年份,X_97,Y_97,資料來源
3328,2018,169963.00,2536569.00,中央災害應變中心
3329,2018,273863.73,2761537.32,中央災害應變中心
3330,2018,272446.88,2760796.94,中央災害應變中心
3331,2018,274506.07,2761277.85,中央災害應變中心
3332,2018,207657.77,2667556.78,中央災害應變中心
3333,2018,188069.82,2505342.92,中央災害應變中心
3334,2018,273336.24,2758988.57,中央災害應變中心
3335,2018,194595.11,2587760.27,中央災害應變中心
3336,2018,272505.70,2763163.80,中央災害應變中心
3337,2018,277399.64,2771839.50,中央災害應變中心
3338,2018,180184.11,2502690.74,中央災害應變中心
3339,2018,169556.34,2541623.15,中央災害應變中心
3340,2018,178309.16,2522741.69,中央災害應變中心
3341,2018,178407.06,2524356.86,中央災害應變中心
3342,2018,173120.16,2542206.30,中央災害應變中心
3343,2018,188306.50,2489578.66,中央災害應變中心
3344,2018,273133.13,2760782.11,中央災害應變中心
3345,2018,273508.29,2759731.61,中央災害應變中心
3346,2018,271517.95,2759258.81,中央災害應變中心
3347,2018,271115.74,2763212.78,中央災害應變中心
3348,2018,171458.88,2541954.08,中央災害應變中心
3349,2018,158626.63,2561762.41,中央災害應變中心
3350,2018,200567.30,2540447.98,中央災害應變中心
3351,2018,195080.54,2599508.59,中央災害應變中心
3352,2018,177392.83,2502780.94,中央災害應變中心
3353,2018,272439.50,2760807.12,中央災害應變中心
3354,2018,181785.93,2505705.70,中央災害應變中心
3355,2018,168605.91,2543503.81,中央災害應變中心
3356,2018,168167.51,2543431.44,中央災害應變中心
3357,2018,178109.74,2504156.11,中央災害應變中心
3358,2018,272025.24,2761210.95,中央災害應變中心
3359,2018,273064.02,2761179.65,中央災害應變中心
3360,2018,173245.64,2544251.29,中央災害應變中心
3361,2018,173226.15,2547681.35,中央災害應變中心
3362,2018,178495.52,2609688.78,中央災害應變中心
3363,2018,197562.37,2490341.66,中央災害應變中心
3364,2018,158625.34,2561762.91,中央災害應變中心
3365,2018,179396.25,2503561.17,中央災害應變中心
3366,2018,188062.73,2500387.27,中央災害應變中心
3367,2018,196778.31,2619362.34,中央災害應變中心
3368,2018,276438.85,2763043.45,中央災害應變中心
3369,2018,168285.07,2550411.99,中央災害應變中心
3370,2018,193383.48,2485579.44,中央災害應變中心
3371,2018,272294.89,2760873.00,中央災害應變中心
3372,2018,180284.60,2579314.10,中央災害應變中心
3373,2018,184067.30,2503040.20,中央災害應變中心
3374,2018,174081.62,2517481.47,中央災害應變中心
3375,2018,164069.21,2573251.56,中央災害應變中心
3376,2018,168310.45,2545621.15,中央災害應變中心
3377,2018,220289.05,2446806.40,中央災害應變中心
3378,2018,187258.59,2499428.05,CHT
3379,2018,183910.95,2558228.62,中央災害應變中心
3380,2018,173226.15,2547681.35,中央災害應變中心
3381,2018,180737.78,2505319.89,中央災害應變中心
3382,2018,174751.59,2569678.66,中央災害應變中心
3383,2018,161807.04,2563999.42,中央災害應變中心
3384,2018,183376.58,2509146.58,中央災害應變中心
3385,2018,166535.00,2543889.64,中央災害應變中心
3386,2018,177123.88,2502517.22,中央災害應變中心
3387,2018,172188.48,2520669.96,中央災害應變中心
3388,2018,175933.59,2612831.86,中央災害應變中心
3389,2018,184382.34,2507893.91,中央災害應變中心
3390,2018,164208.98,2542923.17,中央災害應變中心
3391,2018,178214.54,2523546.61,中央災害應變中心
3392,2018,180954.73,2504655.60,中央災害應變中心
3393,2018,172346.87,2564963.08,中央災害應變中心
3394,2018,167865.62,2543405.06,中央災害應變中心
3395,2018,247228.04,2649536.18,中央災害應變中心
3396,2018,219543.86,2571675.11,中央災害應變中心
3397,2018,183022.37,2511299.40,中央災害應變中心
3398,2018,175934.67,2504881.47,中央災害應變中心
3399,2018,169513.11,2549477.31,中央災害應變中心
3400,2018,183242.08,2505125.82,中央災害應變中心
3401,2018,168789.23,2608259.88,中央災害應變中心
3402,2018,202702.78,2505876.59,中央災害應變中心
3403,2018,182761.19,2511344.51,中央災害應變中心
3404,2018,178019.79,2497015.74,中央災害應變中心
3405,2018,247923.44,2648501.84,中央災害應變中心
3406,2018,181761.10,2506303.15,中央災害應變中心
3407,2018,179121.74,2525127.25,中央災害應變中心
3408,2018,183829.63,2558175.25,中央災害應變中心
3409,2018,184257.64,2511414.51,中央災害應變中心
3410,2018,182457.21,2513044.22,中央災害應變中心
3411,2018,188069.82,2505342.92,中央災害應變中心
3412,2018,182762.97,2509695.86,中央災害應變中心
3413,2018,180337.88,2514558.23,中央災害應變中心
3414,2018,174790.48,2601606.37,中央災害應變中心
3415,2018,185599.33,2515360.42,中央災害應變中心
3416,2018,171763.27,2550467.19,中央災害應變中心
3417,2018,184156.57,2511813.13,中央災害應變中心
3418,2018,169416.73,2551338.44,中央災害應變中心
3419,2018,179818.95,2560482.38,中央災害應變中心
3420,2018,180168.73,2505807.94,中央災害應變中心
3421,2018,177412.52,2502725.92,中央災害應變中心
3422,2018,178950.06,2500704.04,中央災害應變中心
3423,2018,177751.00,2577020.00,中央災害應變中心
3424,2018,179335.91,2505521.97,中央災害應變中心
3425,2018,171477.11,2525853.16,中央災害應變中心
3426,2018,177239.42,2502709.47,中央災害應變中心
3427,2018,178255.20,2574738.94,中央災害應變中心
3428,2018,180668.38,2512536.44,中央災害應變中心
3429,2018,204203.83,2670978.63,中央災害應變中心
3430,2018,183085.31,2505284.08,中央災害應變中心
3431,2018,183165.78,2505352.60,中央災害應變中心
3432,2018,174275.44,2570291.41,中央災害應變中心
3433,2018,179953.82,2510023.10,中央災害應變中心
3434,2018,184156.57,2511813.13,中央災害應變中心
3435,2018,175934.67,2504881.47,中央災害應變中心
3436,2018,178309.16,2522741.69,中央災害應變中心
3437,2018,184258.60,2498053.67,中央災害應變中心
3438,2018,182748.54,2511621.07,中央災害應變中心
3439,2018,189805.46,2505174.54,中央災害應變中心
3440,2018,182679.77,2510658.75,中央災害應變中心
3441,2018,201976.25,2678072.75,中央災害應變中心
3442,2018,182279.69,2512953.06,中央災害應變中心
3443,2018,182739.63,2516443.90,中央災害應變中心
3444,2018,187790.24,2504226.41,中央災害應變中心
3445,2018,175934.67,2504881.47,中央災害應變中心
3446,2018,176860.20,2507763.08,中央災害應變中心
3447,2018,177571.75,2514705.12,中央災害應變中心
3448,2018,185510.78,2506718.79,中央災害應變中心
3449,2018,175934.67,2504881.47,中央災害應變中心
3450,2018,269930.25,2772903.17,中央災害應變中心
3451,2018,193796.30,2490500.83,中央災害應變中心
3452,2018,185464.80,2506928.12,中央災害應變中心
3453,2018,184655.58,2506678.57,中央災害應變中心
3454,2018,177715.08,2521732.65,中央災害應變中心
3455,2018,181920.76,2504323.21,中央災害應變中心
3456,2018,183110.43,2503225.84,中央災害應變中心
3457,2018,173066.31,2542762.68,中央災害應變中心
3458,2018,163381.04,2549410.46,中央災害應變中心
3459,2018,174612.59,2515479.46,中央災害應變中心
3460,2018,168208.65,2550812.19,中央災害應變中心
3461,2018,182809.27,2509662.66,中央災害應變中心
3462,2018,178492.94,2503184.38,中央災害應變中心
3463,2018,169580.52,2544667.46,中央災害應變中心
3464,2018,177310.49,2510151.07,中央災害應變中心
3465,2018,178408.11,2507984.41,中央災害應變中心
3466,2018,178495.52,2609688.78,中央災害應變中心
3467,2018,178077.56,2504042.64,中央災害應變中心
3468,2018,177529.69,2508489.86,中央災害應變中心
3469,2018,173226.15,2547681.35,中央災害應變中心
3470,2018,181377.33,2504649.16,中央災害應變中心
3471,2018,182043.77,2501618.91,中央災害應變中心
3472,2018,179449.30,2508978.08,中央災害應變中心
3473,2018,183275.38,2505816.85,中央災害應變中心
3474,2018,169160.23,2543150.21,中央災害應變中心
3475,2018,183601.36,2501917.30,中央災害應變中心
3476,2018,183601.36,2501917.30,中央災害應變中心
3477,2018,178816.03,2504219.91,中央災害應變中心
3478,2018,176743.10,2502368.55,中央災害應變中心
3479,2018,169940.00,2545130.00,中央災害應變中心
3480,2018,179641.20,2509388.36,中央災害應變中心
3481,2018,176682.13,2513202.24,中央災害應變中心
3482,2018,216712.14,2690185.66,中央災害應變中心
3483,2018,171309.08,2536898.47,中央災害應變中心
3484,2018,183410.64,2496724.75,中央災害應變中心
3485,2018,182666.26,2504406.98,中央災害應變中心
3486,2018,179352.96,2503338.84,中央災害應變中心
3487,2018,177191.02,2505823.38,中央災害應變中心
3488,2018,177215.15,2504809.33,中央災害應變中心
3489,2018,176586.32,2503225.07,中央災害應變中心
3490,2018,170948.77,2555647.29,中央災害應變中心
3491,2018,163242.59,2542884.94,中央災害應變中心
3492,2018,178935.21,2503003.79,中央災害應變中心
3493,2018,182781.13,2504919.94,中央災害應變中心
3494,2018,200542.07,2506236.08,中央災害應變中心
3495,2018,181341.41,2501169.02,中央災害應變中心
3496,2018,185966.62,2505214.55,中央災害應變中心
3497,2018,201652.64,2487804.73,中央災害應變中心
3498,2018,179683.78,2505337.67,中央災害應變中心
3499,2018,183085.31,2505284.08,中央災害應變中心
3500,2018,180630.49,2499129.49,中央災害應變中心
3501,2018,186162.43,2498003.00,中央災害應變中心
3502,2018,177556.96,2503422.87,中央災害應變中心
3503,2018,176410.37,2503959.99,中央災害應變中心
3504,2018,176578.29,2512843.17,中央災害應變中心
3505,2018,178492.11,2577632.75,中央災害應變中心
3506,2018,169161.55,2545989.77,中央災害應變中心
3507,2018,175756.81,2505401.27,中央災害應變中心
3508,2018,174260.21,2517581.89,中央災害應變中心
3509,2018,176819.68,2525994.08,中央災害應變中心
3510,2018,176165.27,2505431.51,中央災害應變中心
3511,2018,183466.11,2516730.51,中央災害應變中心
3512,2018,178751.60,2523116.96,中央災害應變中心
3513,2018,182982.28,2509655.92,中央災害應變中心
3514,2018,172795.24,2577797.43,中央災害應變中心
3515,2018,179069.03,2499252.46,中央災害應變中心
3516,2018,178189.56,2521976.79,中央災害應變中心
3517,2018,172067.61,2523746.68,中央災害應變中心
3518,2018,186395.27,2516723.74,中央災害應變中心
3519,2018,184156.57,2511813.13,中央災害應變中心
3520,2018,176366.59,2502917.66,中央災害應變中心
3521,2018,186424.93,2518903.35,中央災害應變中心
3522,2018,183085.31,2505284.08,中央災害應變中心
3523,2018,180691.67,2609261.52,中央災害應變中心
3524,2018,174978.87,2502748.94,中央災害應變中心
3525,2018,172795.24,2577797.43,中央災害應變中心
3526,2018,192091.11,2597417.81,中央災害應變中心
3527,2018,169696.33,2540666.36,中央災害應變中心
3528,2018,181316.68,2504019.90,中央災害應變中心
3529,2018,176756.57,2513085.16,中央災害應變中心
3530,2018,181282.75,2503469.92,中央災害應變中心
3531,2018,181380.58,2504033.90,中央災害應變中心
3532,2018,185600.06,2621497.31,中央災害應變中心
3533,2018,179708.87,2505268.00,中央災害應變中心
3534,2018,184289.93,2514020.38,中央災害應變中心
3535,2018,179683.41,2505337.96,中央災害應變中心
3536,2018,182527.86,2511947.84,中央災害應變中心
3537,2018,183527.02,2509312.25,中央災害應變中心
3538,2018,172861.96,2542062.54,中央災害應變中心
3539,2018,178077.56,2504042.64,中央災害應變中心
3540,2018,177377.98,2507209.14,中央災害應變中心
3541,2018,182646.98,2503393.35,中央災害應變中心
3542,2018,167118.68,2549143.17,中央災害應變中心
3543,2018,188914.78,2498017.37,中央災害應變中心
3544,2018,178822.52,2503302.72,中央災害應變中心
3545,2018,174938.58,2517512.32,中央災害應變中心
3546,2018,185523.87,2506732.69,中央災害應變中心
3547,2018,183737.59,2511706.33,中央災害應變中心
3548,2018,166417.47,2536027.22,中央災害應變中心
3549,2018,181351.34,2504030.95,中央災害應變中心
3550,2018,183527.02,2509312.25,中央災害應變中心
3551,2018,190877.61,2615654.92,中央災害應變中心
3552,2018,162230.65,2551559.87,中央災害應變中心
3553,2018,164466.21,2576581.47,中央災害應變中心
3554,2018,183427.06,2516324.94,中央災害應變中心
3555,2018,178492.11,2577632.75,中央災害應變中心
3556,2018,184155.31,2506411.70,中央災害應變中心
3557,2018,177675.14,2503391.86,中央災害應變中心
3558,2018,179127.72,2525524.10,中央災害應變中心
3559,2018,176682.53,2502858.96,中央災害應變中心
3560,2018,172870.99,2534588.37,中央災害應變中心
3561,2018,178975.64,2609180.28,中央災害應變中心
3562,2018,171333.11,2554965.20,中央災害應變中心
3563,2018,168850.30,2591755.08,中央災害應變中心
3564,2018,173309.50,2539318.51,中央災害應變中心
3565,2018,175934.67,2504881.47,中央災害應變中心
3566,2018,172866.10,2543185.32,中央災害應變中心
3567,2018,180411.51,2579790.04,中央災害應變中心
3568,2018,175780.70,2502634.63,中央災害應變中心
3569,2018,174917.11,2501683.85,中央災害應變中心
3570,2018,175283.51,2541056.31,中央災害應變中心
3571,2018,187258.59,2499428.05,中央災害應變中心
3572,2018,187009.92,2530902.24,中央災害應變中心
3573,2018,188186.49,2515996.69,中央災害應變中心
3574,2018,186627.06,2569655.29,中央災害應變中心
3575,2018,179727.52,2501649.84,中央災害應變中心
3576,2018,202624.65,2511527.02,中央災害應變中心
3577,2018,177416.93,2503336.24,中央災害應變中心
3578,2018,189711.85,2505234.37,中央災害應變中心
3579,2018,175585.78,2528002.04,中央災害應變中心
3580,2018,183130.59,2505296.39,中央災害應變中心
3581,2018,202082.54,2505134.02,中央災害應變中心
3582,2018,171082.59,2542329.60,中央災害應變中心
3583,2018,190548.81,2505338.84,中央災害應變中心
3584,2018,173740.24,2549584.90,中央災害應變中心
3585,2018,177500.26,2608272.06,中央災害應變中心
3586,2018,169050.55,2563795.15,中央災害應變中心
3587,2018,166037.36,2542625.55,中央災害應變中心
3588,2018,190771.50,2510390.66,中央災害應變中心
3589,2018,193790.12,2623859.57,中央災害應變中心
3590,2018,176743.10,2502368.55,中央災害應變中心
3591,2018,192556.00,2513684.04,中央災害應變中心
3592,2018,163344.33,2562493.94,中央災害應變中心
3593,2018,172352.86,2564531.62,中央災害應變中心
3594,2018,176392.78,2502289.95,中央災害應變中心
3595,2018,184257.64,2511414.51,中央災害應變中心
3596,2018,176153.76,2502377.14,中央災害應變中心
3597,2018,162517.30,2573871.40,中央災害應變中心
3598,2018,173821.81,2545179.92,中央災害應變中心
3599,2018,175434.56,2502719.92,中央災害應變中心
3600,2018,177144.08,2513794.24,中央災害應變中心
3601,2018,180001.48,2530014.22,中央災害應變中心
3602,2018,176514.09,2503083.67,中央災害應變中心
3603,2018,176912.36,2498538.82,中央災害應變中心
3604,2018,175892.58,2502514.05,中央災害應變中心
3605,2018,176756.57,2513085.16,中央災害應變中心
3606,2018,177509.67,2608234.81,中央災害應變中心
3607,2018,181808.27,2505988.90,中央災害應變中心
3608,2018,176256.57,2505407.17,中央災害應變中心
3609,2018,181824.91,2505709.00,中央災害應變中心
3610,2018,186108.06,2504789.57,中央災害應變中心
3611,2018,184736.11,2506366.13,中央災害應變中心
3612,2018,177191.02,2505823.38,中央災害應變中心
3613,2018,183986.24,2496699.68,中央災害應變中心
3614,2018,177931.88,2508047.65,中央災害應變中心
3615,2018,179006.78,2608800.69,中央災害應變中心
3616,2018,201949.22,2540082.73,中央災害應變中心
3617,2018,201253.33,2505347.00,中央災害應變中心
3618,2018,176917.78,2502499.93,中央災害應變中心
3619,2018,194796.97,2583193.12,中央災害應變中心
3620,2018,167141.96,2591935.26,中央災害應變中心
3621,2018,177058.06,2606860.77,中央災害應變中心
3622,2018,169251.53,2548175.37,中央災害應變中心
3623,2018,176302.67,2508200.57,中央災害應變中心
3624,2018,175923.35,2502626.52,中央災害應變中心
3625,2018,178516.05,2609042.53,中央災害應變中心
3626,2018,180646.76,2503291.07,中央災害應變中心
3627,2018,176000.88,2502820.93,中央災害應變中心
3628,2018,176473.26,2503015.88,中央災害應變中心
3629,2018,168817.60,2546060.07,中央災害應變中心
3630,2018,182496.82,2503386.45,中央災害應變中心
3631,2018,160980.47,2565796.53,中央災害應變中心
3632,2018,185172.78,2502793.19,中央災害應變中心
3633,2018,176592.66,2503239.99,中央災害應變中心
3634,2018,167304.98,2594738.43,中央災害應變中心
3635,2018,169640.90,2542499.12,中央災害應變中心
3636,2018,163861.66,2561742.93,中央災害應變中心
3637,2018,185815.09,2518355.55,中央災害應變中心
3638,2018,179363.72,2502974.36,中央災害應變中心
3639,2018,174999.75,2502477.87,中央災害應變中心
3640,2018,195858.47,2530639.52,中央災害應變中心
3641,2018,179069.95,2608882.31,中央災害應變中心
3642,2018,175901.48,2505946.65,中央災害應變中心
3643,2018,179365.11,2503610.87,中央災害應變中心
3644,2018,189888.37,2509737.12,中央災害應變中心
3645,2018,201949.22,2540082.73,中央災害應變中心
3646,2018,183733.07,2509150.79,中央災害應變中心
3647,2018,177290.09,2550749.89,中央災害應變中心
3648,2018,176595.08,2507768.00,中央災害應變中心
3649,2018,182809.32,2509627.56,中央災害應變中心
3650,2018,168642.02,2548939.92,中央災害應變中心
3651,2018,165229.98,2543877.73,中央災害應變中心
3652,2018,182796.22,2509686.86,中央災害應變中心
3653,2018,176578.29,2512843.17,中央災害應變中心
3654,2018,176021.15,2513369.99,中央災害應變中心
3655,2018,172795.24,2577797.43,中央災害應變中心
3656,2018,176722.88,2502396.88,中央災害應變中心
3657,2018,173821.81,2545179.92,中央災害應變中心
3658,2018,179031.97,2523159.17,中央災害應變中心
3659,2018,177371.65,2511989.13,中央災害應變中心
3660,2018,172024.53,2560655.18,中央災害應變中心
3661,2018,172770.00,2544119.00,中央災害應變中心
3662,2018,171873.17,2542098.65,中央災害應變中心
3663,2018,189105.98,2499237.63,中央災害應變中心
3664,2018,175749.31,2505444.95,中央災害應變中心
3665,2018,176867.45,2502357.88,中央災害應變中心
3666,2018,191963.61,2596689.61,中央災害應變中心
3667,2018,178552.74,2577429.29,中央災害應變中心
3668,2018,172233.76,2564672.14,中央災害應變中心
3669,2018,172062.32,2576457.96,中央災害應變中心
3670,2018,193271.14,2620868.19,中央災害應變中心
3671,2018,184398.46,2504082.67,中央災害應變中心
3672,2018,181968.32,2504306.89,中央災害應變中心
3673,2018,167403.91,2582407.34,中央災害應變中心
3674,2018,184170.36,2503173.41,中央災害應變中心
3675,2018,184299.14,2503574.83,中央災害應變中心
3676,2018,178783.92,2509856.10,中央災害應變中心
3677,2018,177144.08,2513794.24,中央災害應變中心
3678,2018,163448.49,2560830.25,中央災害應變中心
3679,2018,184404.77,2502460.94,中央災害應變中心
3680,2018,184114.68,2496697.69,中央災害應變中心
3681,2018,179100.77,2608839.89,中央災害應變中心
3682,2018,181808.78,2496169.70,中央災害應變中心
3683,2018,184490.75,2504006.09,中央災害應變中心
3684,2018,176514.09,2503083.67,中央災害應變中心
3685,2018,188911.87,2597603.45,中央災害應變中心
3686,2018,177032.89,2503852.91,中央災害應變中心
3687,2018,182168.07,2504266.92,中央災害應變中心
3688,2018,192170.93,2605455.52,中央災害應變中心
3689,2018,180239.27,2506330.95,中央災害應變中心
3690,2018,183230.91,2509414.54,中央災害應變中心
3691,2018,173857.26,2543750.11,中央災害應變中心
3692,2018,176367.50,2502827.91,中央災害應變中心
3693,2018,176375.74,2503193.97,中央災害應變中心
3694,2018,176330.76,2503352.87,中央災害應變中心
3695,2018,164149.57,2608015.38,中央災害應變中心
3696,2018,178402.77,2505945.45,中央災害應變中心
3697,2018,178495.52,2609688.78,中央災害應變中心
3698,2018,173390.14,2504942.88,中央災害應變中心
3699,2018,183963.39,2506184.71,中央災害應變中心
3700,2018,177579.43,2504824.91,中央災害應變中心
3701,2018,179448.57,2503273.84,中央災害應變中心
3702,2018,175820.07,2503079.41,中央災害應變中心
3703,2018,175747.22,2503009.29,中央災害應變中心
3704,2018,177377.98,2502856.86,中央災害應變中心
3705,2018,175934.67,2504881.47,中央災害應變中心
3706,2018,177925.02,2513981.78,中央災害應變中心
3707,2018,177353.27,2504162.15,中央災害應變中心
3708,2018,177104.36,2502714.87,中央災害應變中心
3709,2018,162988.38,2563236.75,中央災害應變中心
3710,2018,168709.70,2558221.69,中央災害應變中心
3711,2018,178201.06,2522042.30,中央災害應變中心
3712,2018,172795.24,2577797.43,中央災害應變中心
3713,2018,177711.73,2521871.87,中央災害應變中心
3714,2018,183243.42,2509473.51,中央災害應變中心
3715,2018,171637.53,2554584.62,中央災害應變中心
3716,2018,194457.73,2493825.70,中央災害應變中心
3717,2018,177620.59,2519551.45,中央災害應變中心
3718,2018,167790.76,2544313.19,中央災害應變中心
3719,2018,177724.17,2521593.85,中央災害應變中心
3720,2018,174072.44,2542254.51,中央災害應變中心
3721,2018,180041.44,2579848.27,中央災害應變中心
3722,2018,185193.18,2505959.56,中央災害應變中心
3723,2018,179577.41,2504083.95,中央災害應變中心
3724,2018,186348.13,2506804.60,中央災害應變中心
3725,2018,175437.09,2500682.80,中央災害應變中心
3726,2018,179278.30,2504198.94,中央災害應變中心
3727,2018,189321.75,2486560.39,中央災害應變中心
3728,2018,172795.24,2577797.43,中央災害應變中心
3729,2018,180701.40,2579514.37,中央災害應變中心
3730,2018,165954.27,2586752.91,中央災害應變中心
3731,2018,167304.98,2594738.43,中央災害應變中心
3732,2018,182982.49,2496577.68,中央災害應變中心
3733,2018,183343.35,2513719.90,中央災害應變中心
3734,2018,164317.52,2562569.30,中央災害應變中心
3735,2018,166312.52,2562332.91,中央災害應變中心
3736,2018,181705.27,2496164.02,中央災害應變中心
3737,2018,165431.63,2544366.08,中央災害應變中心
3738,2018,178975.64,2609180.28,中央災害應變中心
3739,2018,182348.15,2523810.66,中央災害應變中心
3740,2018,179704.92,2506325.83,中央災害應變中心
3741,2018,182303.26,2492195.71,中央災害應變中心
3742,2018,184455.47,2502417.09,中央災害應變中心
3743,2018,169222.11,2543908.23,中央災害應變中心
3744,2018,183634.47,2502816.50,中央災害應變中心
3745,2018,177695.93,2520494.02,中央災害應變中心
3746,2018,185212.26,2503791.41,中央災害應變中心
3747,2018,165454.93,2544353.44,中央災害應變中心
3748,2018,185378.61,2493571.07,中央災害應變中心
3749,2018,180658.83,2498301.07,中央災害應變中心
3750,2018,181439.11,2501494.92,中央災害應變中心
3751,2018,184387.49,2490231.90,中央災害應變中心
3752,2018,181402.58,2501947.32,中央災害應變中心
3753,2018,185938.82,2494120.62,中央災害應變中心
3754,2018,188641.35,2498094.98,中央災害應變中心
3755,2018,169961.30,2551417.69,中央災害應變中心
3756,2018,178902.30,2498902.85,中央災害應變中心
3757,2018,176217.66,2502964.95,中央災害應變中心
3758,2018,176240.14,2502552.90,中央災害應變中心
3759,2018,183127.47,2505358.64,中央災害應變中心
3760,2018,159913.97,2555629.85,中央災害應變中心
3761,2018,165466.88,2562602.91,中央災害應變中心
3762,2018,177119.39,2502760.86,中央災害應變中心
3763,2018,163553.21,2586460.77,中央災害應變中心
3764,2018,176455.10,2512883.52,中央災害應變中心
3765,2018,185468.76,2514349.81,中央災害應變中心
3766,2018,182974.62,2504253.95,中央災害應變中心
3767,2018,185127.91,2505254.90,中央災害應變中心
3768,2018,178292.49,2523095.43,中央災害應變中心
3769,2018,182305.83,2501014.46,中央災害應變中心
3770,2018,174603.10,2515515.96,中央災害應變中心
3771,2018,176102.88,2502954.21,中央災害應變中心
3772,2018,181132.82,2499797.73,中央災害應變中心
3773,2018,194853.34,2526369.04,中央災害應變中心
3774,2018,181475.67,2499923.76,中央災害應變中心
3775,2018,185468.74,2507466.72,中央災害應變中心
3776,2018,184092.37,2503085.49,中央災害應變中心
3777,2018,189105.98,2499237.63,中央災害應變中心
3778,2018,168093.85,2548949.88,中央災害應變中心
3779,2018,161025.79,2559423.71,中央災害應變中心
3780,2018,180551.10,2499080.96,中央災害應變中心
3781,2018,170948.77,2555647.29,中央災害應變中心
3782,2018,194796.97,2583193.12,中央災害應變中心
3783,2018,173413.11,2593536.94,中央災害應變中心
3784,2018,184076.71,2503172.82,中央災害應變中心
3785,2018,163381.04,2549410.46,中央災害應變中心
3786,2018,182591.38,2501350.94,中央災害應變中心
3787,2018,184458.02,2503324.88,中央災害應變中心
3788,2018,162531.71,2606892.22,中央災害應變中心
3789,2018,178482.05,2582349.28,中央災害應變中心
3790,2018,183601.36,2501917.30,中央災害應變中心
3791,2018,175819.92,2505048.33,中央災害應變中心
3792,2018,166356.42,2562346.51,中央災害應變中心
3793,2018,167269.82,2566530.38,中央災害應變中心
3794,2018,164364.93,2564415.38,中央災害應變中心
3795,2018,167010.95,2549605.12,中央災害應變中心
3796,2018,162781.52,2544515.78,中央災害應變中心
3797,2018,171082.59,2542329.60,中央災害應變中心
3798,2018,195574.05,2596473.13,中央災害應變中心
3799,2018,208414.51,2504584.99,中央災害應變中心
3800,2018,175690.04,2505532.54,中央災害應變中心
3801,2018,186472.69,2498951.48,中央災害應變中心
3802,2018,180048.70,2502101.17,中央災害應變中心
3803,2018,195043.41,2597011.01,中央災害應變中心
3804,2018,163307.21,2596995.20,中央災害應變中心
3805,2018,160325.70,2567951.74,中央災害應變中心
3806,2018,184860.23,2514509.17,中央災害應變中心
3807,2018,172533.19,2556603.27,中央災害應變中心
3808,2018,170948.77,2555647.29,中央災害應變中心
3809,2018,183800.05,2507887.68,中央災害應變中心
3810,2018,184452.79,2503304.31,中央災害應變中心
3811,2018,160325.70,2567951.74,中央災害應變中心
3812,2018,167510.26,2549322.74,中央災害應變中心
3813,2018,178604.77,2498853.76,中央災害應變中心
3814,2018,163553.21,2586460.77,中央災害應變中心
3815,2018,172352.86,2564531.62,中央災害應變中心
3816,2018,160940.48,2558811.09,中央災害應變中心
3817,2018,164149.57,2608015.38,中央災害應變中心
3818,2018,195574.05,2596473.13,中央災害應變中心
3819,2018,165569.93,2551853.99,中央災害應變中心
3820,2018,164504.61,2549696.50,中央災害應變中心
3821,2018,163185.80,2608248.16,中央災害應變中心
3822,2018,170590.70,2540985.65,中央災害應變中心
3823,2018,195207.39,2597125.11,中央災害應變中心
3824,2018,183687.68,2504870.85,中央災害應變中心
3825,2018,202104.26,2504855.75,中央災害應變中心
3826,2018,166279.70,2562079.50,中央災害應變中心
3827,2018,180671.47,2498868.75,中央災害應變中心
3828,2018,175984.03,2513172.17,中央災害應變中心
3829,2018,167087.92,2609234.35,中央災害應變中心
3830,2018,173120.96,2541350.25,中央災害應變中心
3831,2018,174813.55,2519277.37,中央災害應變中心
3832,2018,170590.70,2540985.65,中央災害應變中心
3833,2018,176153.54,2518614.79,中央災害應變中心
3834,2018,165842.02,2551420.77,中央災害應變中心
3835,2018,164315.77,2544531.10,中央災害應變中心
3836,2018,178492.11,2577632.75,中央災害應變中心
3837,2018,178309.16,2522741.69,中央災害應變中心
3838,2018,195831.53,2527391.11,中央災害應變中心
3839,2018,204994.58,2510135.26,中央災害應變中心
3840,2018,175872.80,2561713.27,中央災害應變中心
3841,2018,172795.24,2577797.43,中央災害應變中心
3842,2018,169490.58,2584623.32,中央災害應變中心
3843,2018,184889.06,2579415.73,中央災害應變中心
3844,2018,170698.81,2583124.89,中央災害應變中心
3845,2018,172352.86,2564531.62,中央災害應變中心
3846,2018,192519.17,2517532.76,中央災害應變中心
3847,2018,169782.00,2568563.81,中央災害應變中心
3848,2018,190718.69,2512329.07,中央災害應變中心
3849,2018,166314.29,2584805.43,中央災害應變中心
3850,2018,200896.60,2619847.23,中央災害應變中心
3851,2018,192829.02,2586617.35,中央災害應變中心
3852,2018,169554.52,2541224.15,中央災害應變中心
3853,2018,171461.07,2565966.56,中央災害應變中心
3854,2018,191963.93,2599872.42,中央災害應變中心
3855,2018,169164.42,2592512.43,中央災害應變中心
3856,2018,177550.79,2501604.45,中央災害應變中心
3857,2018,167213.53,2566529.35,中央災害應變中心
3858,2018,173733.03,2539838.95,中央災害應變中心
3859,2018,163326.49,2595084.73,中央災害應變中心
3860,2018,163337.17,2595223.32,中央災害應變中心
3861,2018,179511.32,2503204.54,中央災害應變中心
3862,2018,178684.63,2501873.48,中央災害應變中心
3863,2018,180732.12,2502025.86,中央災害應變中心
3864,2018,168310.45,2545621.15,中央災害應變中心
